address,latitude,longitude
327 N ROYAL ST,35.61692839886429,-88.81317803470874
328 N ROYAL ST,35.61693756170762,-88.81317762682383
329 N ROYAL ST,35.61694672455096,-88.8131772189389
330 N ROYAL ST,35.61695588739428,-88.81317681105399
331 N ROYAL ST,35.61696505023762,-88.81317640316907
333 N ROYAL ST,35.616983375924285,-88.81317558739923
335 N ROYAL ST,35.61700170161095,-88.8131747716294
404 N ROYAL ST,35.61999341741474,-88.81306587949135
406 N ROYAL ST,35.62001512612211,-88.81306481923701
408 N ROYAL ST,35.62003683482948,-88.8130637589827
410 N ROYAL ST,35.62005854353685,-88.81306269872836
412 N ROYAL ST,35.62008025224422,-88.81306163847404
414 N ROYAL ST,35.62010196095159,-88.8130605782197
418 N ROYAL ST,35.620145378366324,-88.81305845771105
420 N ROYAL ST,35.620167087073696,-88.81305739745672
422 N ROYAL ST,35.62018879578106,-88.8130563372024
424 N ROYAL ST,35.62021050448843,-88.81305527694806
426 N ROYAL ST,35.620232213195806,-88.81305421669373
428 N ROYAL ST,35.62025392190317,-88.81305315643941
451 N ROYAL ST,35.62073552082175,-88.81323374535388
504 N ROYAL ST,35.62259963769825,-88.81315194708381
506 N ROYAL ST,35.62261472949708,-88.81315124513968
508 N ROYAL ST,35.622629819120114,-88.81315049859812
510 N ROYAL ST,35.622644907575534,-88.8131497281238
512 N ROYAL ST,35.622659996030954,-88.81314895764949
514 N ROYAL ST,35.62267508448637,-88.81314818717517
518 N ROYAL ST,35.6227052613972,-88.81314664622653
520 N ROYAL ST,35.62272034985262,-88.81314587575221
522 N ROYAL ST,35.62273543830804,-88.81314510527788
524 N ROYAL ST,35.622750526763454,-88.81314433480357
526 N ROYAL ST,35.622765615218874,-88.81314356432925
528 N ROYAL ST,35.62278070367429,-88.81314279385494
551 N ROYAL ST,35.62295422091159,-88.81313393340025
805 N ROYAL ST,35.62907390986393,-88.81198502278477
807 N ROYAL ST,35.62908786777653,-88.8119755385621
809 N ROYAL ST,35.62910182568914,-88.81196605433944
815 N ROYAL ST,38.8132461,-77.0415875
901 N ROYAL ST,35.6311438482851,-88.81101792066758
974 N ROYAL ST,35.63107532073153,-88.8108304254691
976 N ROYAL ST,35.631092173683946,-88.81082477695209
978 N ROYAL ST,35.63110902663635,-88.81081912843507
980 N ROYAL ST,35.631125879588765,-88.81081347991805
982 N ROYAL ST,35.63114273254118,-88.81080783140104
984 N ROYAL ST,35.63115958549359,-88.81080218288402
986 N ROYAL ST,35.631176438446005,-88.810796534367
988 N ROYAL ST,35.63119333547772,-88.81079102059222
990 N ROYAL ST,35.63121026838217,-88.81078561647378
992 N ROYAL ST,35.63122720128663,-88.81078021235534
994 N ROYAL ST,35.631244134191085,-88.81077480823689
996 N ROYAL ST,35.631261067095544,-88.81076940411845
998 N ROYAL ST,35.631278,-88.810764
1000 N ROYAL ST,35.631515,-88.810684
1002 N ROYAL ST,29.9548447,-90.0675923
1004 N ROYAL ST,35.63192,-88.810547
1006 N ROYAL ST,35.6320058726985,-88.81051959381963
1008 N ROYAL ST,35.632092,-88.810493
1010 N ROYAL ST,35.632325,-88.810411
1012 N ROYAL ST,29.9640805,-90.0592892
1014 N ROYAL ST,29.9640805,-90.0592892
1016 N ROYAL ST,35.63235034919198,-88.81039620099871
1018 N ROYAL ST,35.632359485266484,-88.81039197556424
1020 N ROYAL ST,35.63236862134099,-88.81038775012979
1022 N ROYAL ST,35.63237775741549,-88.81038352469534
1023 N ROYAL ST,35.6324553403131,-88.81056834595779
"1023 N ROYAL ST, UNIT 101",30.6932253,-88.041247
"1023 N ROYAL ST, UNIT 102",30.6932253,-88.041247
"1023 N ROYAL ST, UNIT 103",30.6932253,-88.041247
"1023 N ROYAL ST, UNIT 104",30.6932253,-88.041247
"1023 N ROYAL ST, UNIT 105",30.6932253,-88.041247
"1023 N ROYAL ST, UNIT 106",30.6932253,-88.041247
"1023 N ROYAL ST, UNIT 107",30.6932253,-88.041247
"1023 N ROYAL ST, UNIT 108",30.6932253,-88.041247
"1023 N ROYAL ST, UNIT 109",30.6932253,-88.041247
"1023 N ROYAL ST, UNIT 110",30.6932253,-88.041247
"1023 N ROYAL ST, UNIT 111",30.6932253,-88.041247
"1023 N ROYAL ST, UNIT 112",30.6932253,-88.041247
"1023 N ROYAL ST, UNIT 113",30.6932253,-88.041247
"1023 N ROYAL ST, UNIT 114",30.6932253,-88.041247
"1023 N ROYAL ST, UNIT 115",30.6932253,-88.041247
"1023 N ROYAL ST, UNIT 116",30.6932253,-88.041247
"1023 N ROYAL ST, UNIT 117",30.6932253,-88.041247
"1023 N ROYAL ST, UNIT 201",30.6932253,-88.041247
"1023 N ROYAL ST, UNIT 202",30.6932253,-88.041247
"1023 N ROYAL ST, UNIT 204",30.6932253,-88.041247
"1023 N ROYAL ST, UNIT 205",30.6932253,-88.041247
"1023 N ROYAL ST, UNIT 206",30.6932253,-88.041247
"1023 N ROYAL ST, UNIT 207",30.6932253,-88.041247
"1023 N ROYAL ST, UNIT 208",30.6932253,-88.041247
"1023 N ROYAL ST, UNIT 209",30.6932253,-88.041247
"1023 N ROYAL ST, UNIT 210",30.6932253,-88.041247
"1023 N ROYAL ST, UNIT 301",30.6932253,-88.041247
"1023 N ROYAL ST, UNIT 302",30.6932253,-88.041247
"1023 N ROYAL ST, UNIT 309",30.6932253,-88.041247
"1023 N ROYAL ST, UNIT 401",30.6932253,-88.041247
"1023 N ROYAL ST, UNIT 404",30.6932253,-88.041247
1024 N ROYAL ST,29.9640805,-90.0592892
1026 N ROYAL ST,29.9640805,-90.0592892
1028 N ROYAL ST,35.632405165639,-88.81037084839195
1029 N ROYAL ST,35.63248185871045,-88.81055564253391
1030 N ROYAL ST,35.6324143017135,-88.8103666229575
1032 N ROYAL ST,35.632423437788006,-88.81036239752305
1034 N ROYAL ST,35.63243257386251,-88.81035817208858
1036 N ROYAL ST,35.63244170993701,-88.81035394665413
1038 N ROYAL ST,35.632450846011515,-88.81034972121968
1040 N ROYAL ST,35.63245998208602,-88.81034549578521
1042 N ROYAL ST,35.632469118160515,-88.81034127035076
1044 N ROYAL ST,35.63247825423502,-88.8103370449163
1046 N ROYAL ST,35.63248738167546,-88.81033280187839
1048 N ROYAL ST,35.63249631565019,-88.81032816439532
1050 N ROYAL ST,35.63250524962492,-88.81032352691226
1052 N ROYAL ST,35.63251418359965,-88.81031888942918
1054 N ROYAL ST,35.63252311757438,-88.81031425194612
1056 N ROYAL ST,35.63253205154911,-88.81030961446305
1058 N ROYAL ST,35.63254098552384,-88.81030497697999
1060 N ROYAL ST,35.63254991949857,-88.81030033949692
1062 N ROYAL ST,35.632558853473306,-88.81029570201386
1064 N ROYAL ST,29.9640805,-90.0592892
1066 N ROYAL ST,35.632576721422765,-88.81028642704773
1068 N ROYAL ST,35.6325856553975,-88.81028178956466
1070 N ROYAL ST,35.632594589372225,-88.8102771520816
1072 N ROYAL ST,35.63260352334696,-88.81027251459852
1098 N ROYAL ST,35.633067,-88.809969
1099 N ROYAL ST,35.633153,-88.810141
1101 N ROYAL ST,35.633363,-88.809983
1103 N ROYAL ST,35.63337271758208,-88.80997571181345
1105 N ROYAL ST,35.63338243516416,-88.80996842362688
1107 N ROYAL ST,35.63339215274623,-88.80996113544033
1109 N ROYAL ST,35.63340188430492,-88.8099538659421
1111 N ROYAL ST,35.633411621655895,-88.80994660418882
1113 N ROYAL ST,35.63342135900688,-88.80993934243556
1115 N ROYAL ST,35.63343109635786,-88.80993208068229
1117 N ROYAL ST,35.63344083370884,-88.809924818929
1119 N ROYAL ST,35.63345057105982,-88.80991755717574
1123 N ROYAL ST,35.633470045761776,-88.80990303366919
1125 N ROYAL ST,35.633479783112755,-88.80989577191592
1127 N ROYAL ST,35.63348952046373,-88.80988851016265
1201 N ROYAL ST,35.634205,-88.80935
"1201 N ROYAL ST, UNIT 1",30.6932253,-88.041247
"1201 N ROYAL ST, UNIT 2",30.6932253,-88.041247
"1201 N ROYAL ST, UNIT 3",30.6932253,-88.041247
"1201 N ROYAL ST, UNIT 101",30.6932253,-88.041247
"1201 N ROYAL ST, UNIT 102",30.6932253,-88.041247
"1201 N ROYAL ST, UNIT 103",30.6932253,-88.041247
"1201 N ROYAL ST, UNIT 104",30.6932253,-88.041247
"1201 N ROYAL ST, UNIT 105",30.6932253,-88.041247
"1201 N ROYAL ST, UNIT 106",30.6932253,-88.041247
"1201 N ROYAL ST, UNIT 107",30.6932253,-88.041247
"1201 N ROYAL ST, UNIT 201",30.6932253,-88.041247
"1201 N ROYAL ST, UNIT 202",30.6932253,-88.041247
"1201 N ROYAL ST, UNIT 204",30.6932253,-88.041247
"1201 N ROYAL ST, UNIT 205",30.6932253,-88.041247
"1201 N ROYAL ST, UNIT 206",30.6932253,-88.041247
"1201 N ROYAL ST, UNIT 207",30.6932253,-88.041247
"1201 N ROYAL ST, UNIT 208",30.6932253,-88.041247
"1201 N ROYAL ST, UNIT 209",30.6932253,-88.041247
"1201 N ROYAL ST, UNIT 210",30.6932253,-88.041247
"1201 N ROYAL ST, UNIT 301",30.6932253,-88.041247
"1201 N ROYAL ST, UNIT 302",30.6932253,-88.041247
"1201 N ROYAL ST, UNIT 309",30.6932253,-88.041247
"1201 N ROYAL ST, UNIT 311",30.6932253,-88.041247
"1201 N ROYAL ST, UNIT 401",30.6932253,-88.041247
"1201 N ROYAL ST, UNIT 404",30.6932253,-88.041247
"1201 N ROYAL ST, UNIT 410",30.6932253,-88.041247
"1201 N ROYAL ST, UNIT 501",30.6932253,-88.041247
"1201 N ROYAL ST, UNIT 502",30.6932253,-88.041247
"1201 N ROYAL ST, UNIT 503",30.6932253,-88.041247
"1201 N ROYAL ST, UNIT 601",30.6932253,-88.041247
1300 N ROYAL ST,35.635023,-88.80849
1400 N ROYAL ST,35.639188,-88.804509
1500 N ROYAL ST,35.640379311357,-88.80248780332424
110 S ROYAL ST,36.066553188251056,-88.99190251334376
112 S ROYAL ST,36.06650430338538,-88.99187019501589
114 S ROYAL ST,36.06645541851971,-88.99183787668802
115 S ROYAL ST,36.06653335811743,-88.99165883675542
116 S ROYAL ST,36.06640653365403,-88.99180555836016
118 S ROYAL ST,36.06635760058446,-88.99177331317466
119 S ROYAL ST,36.066435879651024,-88.99159444670646
120 S ROYAL ST,36.06630862276698,-88.99174113588761
121 S ROYAL ST,39.9716359,-76.681515
122 S ROYAL ST,36.0662596449495,-88.99170895860054
123 S ROYAL ST,36.06633832957396,-88.99153016515278
124 S ROYAL ST,36.06621066422728,-88.99167678580015
125 S ROYAL ST,36.06628955453542,-88.99149802437594
128 S ROYAL ST,39.97153684927513,-76.68190936239333
129 S ROYAL ST,39.97154965741197,-76.68169544549224
203 S ROYAL ST,39.970063862065125,-76.68154300054404
205 S ROYAL ST,39.97003672413026,-76.68154000108808
207 S ROYAL ST,39.97000958619539,-76.68153700163212
208 S ROYAL ST,39.96997049638651,-76.68174778909331
209 S ROYAL ST,39.96998244826052,-76.68153400217616
211 S ROYAL ST,39.9698462,-76.681339
212 S ROYAL ST,36.06384971491563,-88.99011192980782
213 S ROYAL ST,39.96992817239078,-76.68152800326423
214 S ROYAL ST,39.96989061867639,-76.6817393809133
215 S ROYAL ST,39.96990103445591,-76.68152500380828
216 S ROYAL ST,39.969863994894425,-76.68173655811728
217 S ROYAL ST,39.96987387806318,-76.68152217634629
218 S ROYAL ST,39.96983737144613,-76.68173373216467
219 S ROYAL ST,39.969846721646995,-76.68151934910297
220 S ROYAL ST,39.969737,-76.6818555
303 S ROYAL ST,35.61202030407926,-88.81343498864221
305 S ROYAL ST,35.6119718401321,-88.81343631440369
305A S ROYAL ST,35.6132865,-88.8134814
305B S ROYAL ST,35.6132865,-88.8134814
305C S ROYAL ST,35.6132865,-88.8134814
307 S ROYAL ST,35.61192337618494,-88.81343764016515
308 S ROYAL ST,35.61189914421136,-88.81343830304588
309 S ROYAL ST,35.611874912237774,-88.81343896592662
311 S ROYAL ST,39.9682891,-76.6813935
313 S ROYAL ST,35.611777984343455,-88.81344161744957
315 S ROYAL ST,35.611729565646144,-88.81344400199731
316 S ROYAL ST,35.611705365473775,-88.81344540898408
317 S ROYAL ST,35.6116811653014,-88.81344681597085
324 S ROYAL ST,35.611511764094814,-88.8134566648782
402 S ROYAL ST,35.60872101054582,-88.81359688022394
404 S ROYAL ST,38.800950799999995,-77.04419222820621
405 S ROYAL ST,39.96783918192755,-76.68162339451843
406 S ROYAL ST,35.60869903163746,-88.8135966406718
407 S ROYAL ST,39.967826264091485,-76.68162541337149
407A S ROYAL ST,39.967098,-76.681788
408 S ROYAL ST,35.60868804218327,-88.81359652089573
409 S ROYAL ST,39.96781334625542,-76.68162743222456
410 S ROYAL ST,35.608677052729085,-88.81359640111967
411 S ROYAL ST,39.96780042841935,-76.68162945107763
412 S ROYAL ST,35.6086660632749,-88.81359628134359
414 S ROYAL ST,35.60865507382072,-88.81359616156753
415 S ROYAL ST,39.96777459274722,-76.68163348878377
416 S ROYAL ST,35.60864408436654,-88.81359604179146
417 S ROYAL ST,39.96776167491116,-76.68163550763684
418 S ROYAL ST,35.608633094912356,-88.8135959220154
419 S ROYAL ST,39.96774875707509,-76.68163752648991
420 S ROYAL ST,35.60862210545817,-88.81359580223932
421 S ROYAL ST,39.967735839239026,-76.68163954534297
424 S ROYAL ST,35.6086001265498,-88.8135955626872
425 S ROYAL ST,39.96771000356689,-76.68164358304911
500 S ROYAL ST,39.9670093,-76.68212
501 S ROYAL ST,39.9669297,-76.6815455
503 S ROYAL ST,35.60790263157895,-88.81382236842106
505 S ROYAL ST,39.96696112390744,-76.68175867638473
507 S ROYAL ST,39.966948185861156,-76.6817605145771
509 S ROYAL ST,39.96693524781488,-76.68176235276947
511 S ROYAL ST,39.9667753,-76.6816402
513 S ROYAL ST,39.966909371722316,-76.6817660291542
515 S ROYAL ST,39.966896433676034,-76.68176786734658
517 S ROYAL ST,39.96688349562975,-76.68176970553894
519 S ROYAL ST,39.96687055758347,-76.68177154373132
600 S ROYAL ST,39.96635795262336,-76.68205885825215
602 S ROYAL ST,39.96634501432963,-76.68206069447288
604 S ROYAL ST,39.966332076035904,-76.6820625306936
606 S ROYAL ST,39.96631913774217,-76.68206436691433
608 S ROYAL ST,39.96630619944844,-76.68206620313505
610 S ROYAL ST,39.96629326115471,-76.68206803935578
611 S ROYAL ST,39.96627523663988,-76.6818548883298
612 S ROYAL ST,39.96628032286098,-76.6820698755765
613 S ROYAL ST,39.96626229441267,-76.68185669685063
614 S ROYAL ST,39.96626738456725,-76.68207171179724
615 S ROYAL ST,39.96624935218546,-76.68185850537147
616 S ROYAL ST,39.966254446273524,-76.68207354801795
617 S ROYAL ST,39.96623640995825,-76.6818603138923
618 S ROYAL ST,39.966241507979795,-76.68207538423869
619 S ROYAL ST,39.96622346773104,-76.68186212241314
620 S ROYAL ST,39.966228569686066,-76.6820772204594
621 S ROYAL ST,39.96621052550383,-76.68186393093397
622 S ROYAL ST,39.96621563139234,-76.68207905668014
623 S ROYAL ST,39.96619758327662,-76.68186573945479
624 S ROYAL ST,39.96620269309861,-76.68208089290086
625 S ROYAL ST,39.96618464104941,-76.68186754797563
626 S ROYAL ST,39.96618975480488,-76.68208272912159
628 S ROYAL ST,39.96617681651115,-76.68208456534231
630 S ROYAL ST,39.96616387821742,-76.68208640156304
701 S ROYAL ST,39.9654161,-76.6818111
702 S ROYAL ST,39.96546427974597,-76.6821861509047
703 S ROYAL ST,39.96544528264178,-76.68197416034616
704 S ROYAL ST,39.965449559491944,-76.6821883018094
705 S ROYAL ST,39.96543056528356,-76.68197632069233
706 S ROYAL ST,39.965434839237915,-76.6821904527141
707 S ROYAL ST,39.96541584792534,-76.68197848103848
708 S ROYAL ST,39.965420118983886,-76.6821926036188
709 S ROYAL ST,39.96540113056712,-76.68198064138464
710 S ROYAL ST,39.9652937,-76.6823812
711 S ROYAL ST,39.9652257,-76.6818068
713 S ROYAL ST,39.965371695850685,-76.68198496207697
714 S ROYAL ST,39.965375958221806,-76.68219905633289
715 S ROYAL ST,39.965356978492466,-76.68198712242312
716 S ROYAL ST,39.96536123796778,-76.68220120723758
717 S ROYAL ST,39.965342261134246,-76.6819892827693
718 S ROYAL ST,39.96534651771375,-76.68220335814229
719 S ROYAL ST,39.96532754377603,-76.68199144311545
721 S ROYAL ST,39.9650329,-76.681837
722 S ROYAL ST,39.96531707720569,-76.68220765995169
723 S ROYAL ST,39.96529810905959,-76.68199576380778
724 S ROYAL ST,39.96530235695166,-76.68220981085638
725 S ROYAL ST,39.96528339170137,-76.68199792415393
726 S ROYAL ST,39.96528763669763,-76.68221196176107
728 S ROYAL ST,39.9652729164436,-76.68221411266578
730 S ROYAL ST,39.9648606,-76.6824358
732 S ROYAL ST,39.965243477822256,-76.68221842735225
734 S ROYAL ST,39.96522875924898,-76.68222058972836
800 S ROYAL ST,39.964743046330845,-76.68229194813945
801 S ROYAL ST,39.964724141453964,-76.68208008107925
802 S ROYAL ST,39.96472832775756,-76.68229411051554
804 S ROYAL ST,39.96471360918429,-76.68229627289163
805 S ROYAL ST,39.96469470726981,-76.68208440539621
806 S ROYAL ST,39.96469889061101,-76.68229843526773
807 S ROYAL ST,39.964679990177736,-76.68208656755469
808 S ROYAL ST,39.964684172037735,-76.68230059764382
809 S ROYAL ST,39.96466527308566,-76.68208872971317
810 S ROYAL ST,39.96466945346446,-76.68230276001991
812 S ROYAL ST,39.964654734891184,-76.682304922396
813 S ROYAL ST,39.9646358389015,-76.68209305403015
814 S ROYAL ST,39.9646400163179,-76.6823070847721
815 S ROYAL ST,39.96462112180943,-76.68209521618863
817 S ROYAL ST,39.96460640471735,-76.68209737834711
818 S ROYAL ST,39.96461057917135,-76.68231140952429
819 S ROYAL ST,39.96459168762527,-76.68209954050559
820 S ROYAL ST,39.964595860598074,-76.68231357190038
821 S ROYAL ST,39.9645769705332,-76.68210170266407
822 S ROYAL ST,39.9645811420248,-76.68231573427647
823 S ROYAL ST,39.96456225344112,-76.68210386482257
824 S ROYAL ST,39.96456642345152,-76.68231789665256
826 S ROYAL ST,39.96455170487824,-76.68232005902867
827 S ROYAL ST,39.964532819256966,-76.68210818913953
828 S ROYAL ST,39.964536986304964,-76.68232222140476
830 S ROYAL ST,39.96452226773169,-76.68232438378085
1001 S ROYAL ST,30.768115,-89.854642
4021/2 S ROYAL ST,39.967098,-76.681788
5171/2 S ROYAL ST,-28.7263453,24.7448586
5173/4 S ROYAL ST,-38.2185403,145.0339283
6021/2 S ROYAL ST,39.967098,-76.681788
200  RUCKER PL,38.81288275,-77.0662561976628
201  RUCKER PL,38.813089,-77.066227
300  RUCKER PL,38.8123785,-77.06712994717525
302  RUCKER PL,38.8123602,-77.06731156235598
303  RUCKER PL,38.81270145,-77.06734499891664
304  RUCKER PL,38.812344800000005,-77.067486623612
305  RUCKER PL,38.8126972,-77.06751865785571
306  RUCKER PL,38.8123423,-77.06766367644879
307  RUCKER PL,38.81264,-77.06769428967391
308  RUCKER PL,38.81232255,-77.06783844789031
309  RUCKER PL,38.81268265,-77.06787391066153
310  RUCKER PL,38.81232265,-77.06800111709322
311  RUCKER PL,38.81266775,-77.06806871057387
312  RUCKER PL,38.81229935,-77.06831099912495
400  RUCKER PL,38.812397000000004,-77.06850719993815
402  RUCKER PL,38.812509649999996,-77.06861884394031
405  RUCKER PL,38.8128751,-77.06848510244397
406  RUCKER PL,38.81264645,-77.06878749825813
407  RUCKER PL,38.8130202,-77.0686185654989
408  RUCKER PL,38.8128249,-77.06892677721348
409  RUCKER PL,38.8131366,-77.06869199969583
411  RUCKER PL,38.8132127,-77.06880059682538
414  RUCKER PL,38.8130493,-77.06925251416773
416  RUCKER PL,38.81319355,-77.06941950057178
1400  RUFFNER RD,38.8178836,-77.0707050462029
1401  RUFFNER RD,38.81764135,-77.07024347700484
1402  RUFFNER RD,38.8181109,-77.07061957557818
1403  RUFFNER RD,38.81785625,-77.07007581286089
1404  RUFFNER RD,38.818305050000006,-77.07069462020098
1405  RUFFNER RD,38.81801385,-77.07007830445427
1406  RUFFNER RD,38.81845615,-77.07072064870287
1407  RUFFNER RD,38.81823325,-77.07010480602861
1408  RUFFNER RD,38.81867775,-77.07072094194469
1409  RUFFNER RD,38.81838635,-77.07018281320141
1410  RUFFNER RD,38.818851800000004,-77.07062975487065
1411  RUFFNER RD,38.81858245,-77.07022318583907
1412  RUFFNER RD,38.81903685,-77.07050519498587
1413  RUFFNER RD,38.8187312,-77.0699860542801
1414  RUFFNER RD,38.81908235,-77.07023830433862
1416  RUFFNER RD,38.81915789999999,-77.0700296052305
1500  RUFFNER RD,38.819136650000004,-77.06979866195417
1502  RUFFNER RD,38.8192344,-77.06964519344345
1503  RUFFNER RD,38.81896345,-77.06921505363198
1601  RUFFNER RD,38.81980195,-77.06890037446797
1601A  RUFFNER RD,42.8067137,-73.8805839
1609  RUFFNER RD,38.82002045,-77.06900087220379
1611  RUFFNER RD,38.8203259,-77.0690052393021
3  RUSSELL RD,40.868823750000004,-72.53042164290267
10  RUSSELL RD,42.673859199999995,-73.81694999446094
11  RUSSELL RD,40.8678955,-72.53019582457898
13  RUSSELL RD,-37.5457553,175.1685149
14  RUSSELL RD,42.2351606,-72.88043568522727
15  RUSSELL RD,40.8674171,-72.53012165075167
202  RUSSELL RD,42.669131189655175,-73.8260589137931
204  RUSSELL RD,42.66912005172414,-73.82607343103447
205  RUSSELL RD,42.66911448275862,-73.82608068965517
207  RUSSELL RD,42.66910334482759,-73.82609520689655
301  RUSSELL RD,42.668413,-73.826994
304  RUSSELL RD,42.66840047959184,-73.8270102244898
305  RUSSELL RD,42.66839630612245,-73.82701563265306
306  RUSSELL RD,42.66839213265306,-73.82702104081632
307  RUSSELL RD,42.668387959183676,-73.8270264489796
400  RUSSELL RD,38.811032100000006,-77.06422759132934
401  RUSSELL RD,38.811142950000004,-77.06357602164972
402  RUSSELL RD,38.81119235,-77.06424886000607
403  RUSSELL RD,38.811284150000006,-77.0636517385997
404  RUSSELL RD,38.81133255,-77.06429219586721
406  RUSSELL RD,38.81148485,-77.06433972134194
407  RUSSELL RD,38.81152075,-77.06375339106205
500  RUSSELL RD,38.811840000000004,-77.06434638355199
501  RUSSELL RD,45.5046372,-77.4427997
503  RUSSELL RD,38.81223845,-77.06397935099642
504  RUSSELL RD,38.81208,-77.06451079936834
505  RUSSELL RD,36.4063954,-94.0737338
506  RUSSELL RD,42.6653027,-73.8352497
507  RUSSELL RD,45.50456487632747,-77.44316208792385
600  RUSSELL RD,38.8133429,-77.0656754
603  RUSSELL RD,42.13356305,-72.79029145411988
703  RUSSELL RD,38.81367095,-77.06457890506033
800  RUSSELL RD,38.8141213,-77.06542385624397
801  RUSSELL RD,38.8141727,-77.06485115807516
802  RUSSELL RD,38.8142378,-77.06542353940988
803  RUSSELL RD,37.0950613,-85.3017264
804  RUSSELL RD,38.8143563,-77.0654776528246
805  RUSSELL RD,-35.4854497,174.2975985
806  RUSSELL RD,37.0956958,-85.3011374
807  RUSSELL RD,38.814524899999995,-77.06502002202298
808  RUSSELL RD,38.814594,-77.06560119181103
903  RUSSELL RD,38.81491175,-77.06517504220923
904  RUSSELL RD,38.815120449999995,-77.06587326977237
906  RUSSELL RD,37.0938834,-85.2984547
1000  RUSSELL RD,38.81559135,-77.06606585286877
1001  RUSSELL RD,38.815440249999995,-77.06540819765647
1004  RUSSELL RD,38.81588975,-77.06608394607962
1005  RUSSELL RD,38.815705050000005,-77.06550299695338
1100  RUSSELL RD,38.8162266,-77.06612626722504
1103  RUSSELL RD,38.816458100000006,-77.06559859964082
1105  RUSSELL RD,38.81663905,-77.06558750202703
1106  RUSSELL RD,-35.4748124,174.3157946
1107  RUSSELL RD,38.8167904,-77.06569625092155
1109  RUSSELL RD,38.81692355,-77.06570080955674
1111  RUSSELL RD,38.8170583,-77.0657444
1200  RUSSELL RD,38.816827599999996,-77.06636454027094
1202  RUSSELL RD,38.8170186,-77.0663884790222
1204  RUSSELL RD,38.817194099999995,-77.0664060016762
1206  RUSSELL RD,38.817365249999995,-77.06630175341684
1208  RUSSELL RD,38.8175211,-77.06629050000001
1210  RUSSELL RD,42.27120925,-83.7625878
1215  RUSSELL RD,38.81720515000001,-77.06572553594769
1217  RUSSELL RD,38.817340200000004,-77.065766
1219  RUSSELL RD,38.817488600000004,-77.06582166984788
1301  RUSSELL RD,38.81785225,-77.0657257844841
1400  RUSSELL RD,42.27117145,-83.76392157703867
1403  RUSSELL RD,38.8182534,-77.0658525
1407  RUSSELL RD,38.8185312,-77.06587359709297
1409  RUSSELL RD,38.81868395,-77.06589188643682
1411  RUSSELL RD,38.818799299999995,-77.06589410418874
1502  RUSSELL RD,38.819017,-77.06659070250592
1503  RUSSELL RD,38.819168649999995,-77.06591819390883
1504  RUSSELL RD,-35.4498602,174.3320884
1505  RUSSELL RD,38.819289600000005,-77.06593564325877
1506  RUSSELL RD,38.8193537,-77.06658922997885
1507  RUSSELL RD,38.81942574999999,-77.0659433091356
1508  RUSSELL RD,38.819493300000005,-77.06657411654322
1511  RUSSELL RD,41.6216032,-73.8694232
1600  RUSSELL RD,40.0430889,-75.4675182
1605  RUSSELL RD,38.820184499999996,-77.06614036132765
1608  RUSSELL RD,-35.4472055,174.3370567
1609  RUSSELL RD,38.82051415,-77.06615956352265
1700  RUSSELL RD,-35.4488767,174.3394499
1701  RUSSELL RD,38.82089205,-77.0662203614294
1703  RUSSELL RD,38.82101855,-77.06624248039546
1704  RUSSELL RD,-35.4435344,174.343077
1705  RUSSELL RD,38.82116355,-77.06627647243806
1706  RUSSELL RD,-35.4433447,174.3440179
1709  RUSSELL RD,38.821409849999995,-77.06613725945371
1801  RUSSELL RD,-35.4380389,174.3494723
1804  RUSSELL RD,45.4028275,-75.63185793210383
1900  RUSSELL RD,-35.4309161,174.3597521
1904  RUSSELL RD,-35.4314826,174.3581113
1910  RUSSELL RD,45.40156355,-75.62718100698473
2000  RUSSELL RD,38.82370635,-77.0658327102716
2101  RUSSELL RD,38.82429945,-77.06497604698957
2105  RUSSELL RD,38.8245639,-77.06489500239093
2107  RUSSELL RD,38.82468395,-77.0649544321142
2201  RUSSELL RD,38.8249785,-77.06503770794066
2205  RUSSELL RD,38.82518075,-77.06508743555932
2206  RUSSELL RD,44.467157125,-79.71992419375
2207  RUSSELL RD,38.82538565,-77.06509783966456
2208  RUSSELL RD,38.825652649999995,-77.06649972111379
2209  RUSSELL RD,38.825530900000004,-77.06513160257794
2210  RUSSELL RD,38.8258765,-77.06601588300103
2215  RUSSELL RD,38.82609885,-77.06531487987806
2307  RUSSELL RD,-35.409137,174.3386347
2400  RUSSELL RD,38.82794215,-77.06655901536922
2405  RUSSELL RD,38.827698299999994,-77.06514438868581
2500  RUSSELL RD,44.45586121200056,-79.7102941252037
2501  RUSSELL RD,45.43086053614403,-75.17345006137943
2600  RUSSELL RD,38.8295003,-77.06675494932608
2601  RUSSELL RD,38.829373849999996,-77.0659896
2603  RUSSELL RD,45.44070916562216,-75.1382823343279
2605  RUSSELL RD,38.829768349999995,-77.06612190402578
2701  RUSSELL RD,38.83038485,-77.0662895804092
2702  RUSSELL RD,38.83047325,-77.06700799614597
2703  RUSSELL RD,38.8305057,-77.06632060544868
2705  RUSSELL RD,-35.3937444,174.3207901
2707  RUSSELL RD,38.83077685,-77.06640570525389
2800  RUSSELL RD,38.830857699999996,-77.0671103407563
2802  RUSSELL RD,38.83104265,-77.06704710732612
2805  RUSSELL RD,38.8311403,-77.06648959443399
2806  RUSSELL RD,38.83121625,-77.06704946679366
2819  RUSSELL RD,38.83147445,-77.06660045000001
2901  RUSSELL RD,38.83187015,-77.06665060740741
2904  RUSSELL RD,38.8319033,-77.06723485077103
2905  RUSSELL RD,38.8320865,-77.0666947481661
